appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
409180,"Girlfriend Rescue - Deluxe Contents","dlc",3.99,"2015-11-06 00:00:00",-1,0,0
207221,"Tony Hawk's Pro Skater® HD - Revert Pack","dlc",4.99,"2012-12-11 00:00:00",-1,0,0
201090,"Steel Storm: Burning Retribution Demo","demo",0,"2011-10-03 00:00:00",55,0,1
222562,"Train Simulator: Freightliner Class 66 v2.0 Loco Add-On","dlc",19.99,"2012-12-12 00:00:00",-1,0,0
339630,"Check vs. Mate - Floating Island DLC","dlc",6.99,"2015-02-09 00:00:00",-1,0,1
431410,"Mazement","game",4.99,"2016-02-19 00:00:00",-1,0,0
297650,"Endless Legend™ - Emperor Edition Upgrade","dlc",10.99,"1970-01-01 00:00:00",-1,0,1
440690,"Mesel","game",4.99,"2016-02-23 00:00:00",-1,0,0
289690,"LARA CROFT AND THE TEMPLE OF OSIRIS™","game",19.99,"2014-12-08 00:00:00",-1,13,1
424220,"Gigachess Demo","demo",0,"2015-12-15 00:00:00",-1,0,0
406650,"Ratings War","game",2.99,"2015-10-02 00:00:00",-1,0,0
46540,"Trapped Dead","game",4.99,"2011-07-15 00:00:00",50,0,1
3700,"Sniper Elite","game",9.99,"2009-07-16 00:00:00",76,0,0
332490,"Battle Fleet 2","game",14.99,"2014-11-20 00:00:00",-1,0,1
301860,"Submerged","game",19.99,"2015-08-03 00:00:00",-1,0,0
395580,"Inventioneers","game",6.99,"2015-10-05 00:00:00",-1,0,1
420740,"The Deed","game",0.99,"2015-11-23 00:00:00",-1,0,0
415150,"Pang Adventures","game",9.99,"2016-04-18 00:00:00",-1,0,1
466390,"Ori and the Blind Forest (Additional Soundtrack)","dlc",0,"2016-04-27 00:00:00",-1,0,0
437301,"Bierzerkers - Drunkard","dlc",2.99,"2016-02-25 00:00:00",-1,0,1
65720,"Arma 2: Private Military Company","dlc",8.99,"2010-11-30 00:00:00",-1,0,1
260230,"Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™","game",14.99,"2014-06-25 00:00:00",-1,0,0
305010,"Toxic Bunny HD","game",5.99,"2014-07-18 00:00:00",-1,0,0
400,"Portal","game",9.99,"2007-10-10 00:00:00",90,0,0
22200,"Zeno Clash","game",9.99,"2009-04-21 00:00:00",77,0,0
416440,"Freedom Poopie Demo","demo",0,"2015-11-06 00:00:00",-1,0,0
410490,"Elements: Epic Heroes","game",6.99,"2015-12-21 00:00:00",-1,0,1
222805,"Metro: Last Light - Tower Pack","dlc",4.99,"2013-09-03 00:00:00",-1,17,0
241410,"CastleStorm","game",9.99,"2013-07-29 00:00:00",73,0,1
257630,"Blast Em!","game",2.99,"2014-01-22 00:00:00",-1,0,0
417080,"Soundtrack: The Invitation to HAVEN","dlc",2.99,"2015-11-16 00:00:00",-1,0,0
393510,"Circa Infinity Original Soundtrack","dlc",7.99,"2015-09-08 00:00:00",-1,0,0
358110,"Lord of the Dark Castle Demo","demo",0,"2015-04-22 00:00:00",-1,0,0
42980,"Victoria I Complete","game",9.99,"2010-08-20 00:00:00",-1,0,1
437430,"Valhalla Hills: Sand of the Damned DLC","dlc",4.99,"2016-02-08 00:00:00",-1,0,0
281430,"Clans","game",2.99,"2014-03-13 00:00:00",-1,0,0
387570,"King of Herrings","video",1.99,"2015-07-30 00:00:00",-1,14,0
35150,"Lara Croft and the Guardian of Light Demo","demo",0,"2010-09-28 00:00:00",82,0,0
423700,"Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!","game",6.99,"2016-01-26 00:00:00",-1,0,0
391450,"Gun Rocket Demo","demo",0,"2015-08-05 00:00:00",-1,0,1
304010,"Sid Meier's Civilization: Beyond Earth Exoplanets Map Pack","dlc",2.99,"2014-11-26 00:00:00",-1,0,1
394730,"Bloodbath Kavkaz - Khovan Revenge","dlc",1.99,"2015-08-27 00:00:00",-1,18,0
224460,"Contrast","game",14.99,"2013-11-15 00:00:00",62,0,0
326006,"Eaos Wagon Pack","dlc",4.99,"2015-06-23 00:00:00",-1,0,0
448300,"Logic Missile","game",0.99,"2016-04-28 00:00:00",-1,0,0
259380,"PAYDAY 2: Gage Sniper Pack","dlc",2.99,"2014-05-08 00:00:00",-1,18,0
56437,"Warhammer 40,000: Dawn of War II: Retribution","game",29.99,"2011-02-28 00:00:00",-1,17,1
390656,"Sakura Clicker - Egyptian Outfit","dlc",0.99,"2015-07-29 00:00:00",-1,0,0
326260,"Fenix Rage Demo","demo",0,"2014-10-16 00:00:00",-1,0,0
450470,"Red Risk (Soundtrack)","dlc",1.99,"2016-03-04 00:00:00",-1,0,0
205637,"Tropico 4: Propaganda!","dlc",2.99,"2013-08-15 00:00:00",-1,0,0
340050,"Survivalist","game",4.99,"2015-01-30 00:00:00",-1,0,0
396870,"Catyph: The Kunci Experiment","game",0,"2016-05-01 00:00:00",-1,0,0
16861,"Civilization V: Cradle of Civilization - Asia","dlc",2.99,"2010-11-30 00:00:00",-1,0,0
258371,"Rocksmith® 2014 – B’z Song Pack","dlc",7.99,"2013-11-19 00:00:00",-1,0,0
310034,"Europa Universalis IV: Songs of War Music Pack","dlc",1.99,"2014-10-30 00:00:00",-1,0,1
242760,"The Forest","game",14.99,"2014-05-30 00:00:00",-1,18,1
445471,"Trainz Driver DLC: BNSF EMD SD70MAC Executive Patch","dlc",12.99,"2016-02-17 00:00:00",-1,0,1
326002,"EWS OTA Wagon Pack","dlc",4.99,"2015-05-27 00:00:00",-1,0,0
258350,"Rocksmith® 2014 – Iron Maiden - “Aces High”","dlc",2.99,"2013-11-05 00:00:00",-1,0,0
366860,"Spy Bugs","game",9.99,"2015-06-26 00:00:00",-1,0,1
369807,"Rocksmith® 2014 – Hit Singles Song Pack","dlc",9.99,"2015-08-18 00:00:00",-1,0,0
290990,"Flower Shop: Summer In Fairbrook","game",14.99,"2014-05-16 00:00:00",-1,0,0
438870,"MXGP2 - Agueda and Bastogne Tracks","dlc",6.99,"2016-05-05 00:00:00",-1,0,1
350230,"Crashed Lander Demo","demo",0,"2015-02-12 00:00:00",-1,0,0
56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack","dlc",6.99,"2011-04-06 00:00:00",-1,0,1
454200,"Neon Hardcorps","game",1.99,"2016-03-18 00:00:00",-1,0,0
361950,"MOAI 2: Path to Another World","game",7.99,"2015-07-16 00:00:00",-1,0,0
326810,"FaceRig Halloween Avatars 2014","dlc",4.99,"2014-10-24 00:00:00",-1,0,0
310031,"Europa Universalis IV: Art of War","dlc",19.99,"2014-10-30 00:00:00",-1,0,1
247770,"Cabela's® Big Game Hunter® Pro Hunts","game",29.99,"2014-03-25 00:00:00",-1,0,0
354040,"Hypership Out of Control","game",1.99,"2015-09-29 00:00:00",-1,0,0
275125,"TS Marketplace: Connex South Central Class 319 Livery Add-On","dlc",4.99,"2015-04-09 00:00:00",-1,0,0
209660,"Call of Duty®: Advanced Warfare - Gold Edition","game",59.99,"2014-11-03 00:00:00",78,17,1
365350,"How to Take Off Your Mask","game",14.99,"2015-07-10 00:00:00",-1,0,0
40410,"AI War: Fleet Command Demo","demo",0,"2009-10-22 00:00:00",80,0,1
226667,"Crusader Kings II: Sons of Abraham","dlc",9.99,"2013-11-18 00:00:00",77,0,1
368450,"Rememoried","game",9.99,"2015-08-31 00:00:00",-1,0,0
414180,"Depth - Corsair Pack","dlc",4.99,"2015-12-16 00:00:00",-1,0,1
347090,"Dying Light Ultimate Survivor Bundle","dlc",4.99,"2015-03-16 00:00:00",-1,0,1
258240,"Tank Operations: European Campaign","game",9.99,"2013-11-22 00:00:00",-1,0,0
461390,"Bulby - Diamond Course","game",0,"2016-07-01 00:00:00",-1,0,1
291472,"RPG Maker: Adventurer's Final Journey","dlc",4.99,"2015-06-08 00:00:00",-1,0,0
80330,"The Blackwell Legacy","game",4.99,"2012-01-13 00:00:00",80,0,0
378470,"SW4-II - Old Costumes Set","dlc",6.99,"2015-09-29 00:00:00",-1,0,1
426560,"Full Tilt Poker","game",0,"2016-01-26 00:00:00",-1,18,1
412960,"Zombie Vikings - Soundtrack","dlc",4.99,"2015-12-07 00:00:00",-1,0,1
345300,"Wildlife Creative Studio","game",6.99,"2015-01-28 00:00:00",-1,0,0
379620,"Journey Of The Light - Soundtrack","dlc",0,"2015-06-12 00:00:00",-1,0,0
390396,"Rocksmith® 2014 – Skillet - “Monster”","dlc",2.99,"2015-12-01 00:00:00",-1,0,0
323580,"Jotun","game",14.99,"2015-09-29 00:00:00",79,0,0
462950,"The East New World","game",4.99,"2016-04-26 00:00:00",-1,0,0
40340,"Secret Files 2: Puritas Cordis","game",9.99,"2009-10-29 00:00:00",64,0,0
326240,"Official Fenix Rage Game Soundtrack","dlc",1.99,"2014-10-16 00:00:00",-1,0,0
415040,"Nameless ~the one thing you must recall~ OST","dlc",9.99,"2015-10-29 00:00:00",-1,0,0
40940,"Borderlands: Mad Moxxi's Underdome Riot","dlc",9.99,"2010-01-07 00:00:00",-1,17,1
340440,"Grand Class Melee 2","game",9.99,"2015-02-02 00:00:00",-1,0,0
212710,"Party of Sin Soundtrack","dlc",4.99,"2012-12-13 00:00:00",-1,0,0
352900,"Giana Sisters: Dream Runners","game",9.99,"2015-08-26 00:00:00",-1,0,1
416400,"Van Helsing Final Cut: High Resolution Texture Pack","dlc",0,"2015-11-06 00:00:00",-1,0,1
206210,"Gotham City Impostors Free to Play","game",0,"2012-08-30 00:00:00",-1,0,1
294908,"Rocksmith® 2014 – 311 Song Pack","dlc",7.99,"2014-05-06 00:00:00",-1,0,0
383950,"League of Mermaids","game",6.99,"2015-09-22 00:00:00",-1,0,0
406030,"Professor Teaches Word 2016","game",14.99,"2015-10-08 00:00:00",-1,0,0
206149,"Rocksmith - Blue Oyster Cult - Godzilla","dlc",2.99,"2012-10-16 00:00:00",-1,0,0
441130,"Meatballs","video",3.99,"2016-04-22 00:00:00",-1,0,0
292620,"Pressured","game",2.99,"2014-07-18 00:00:00",-1,0,0
251510,"Constant C","game",9.99,"2014-03-11 00:00:00",60,0,0
368370,"Her Story","game",5.99,"2015-06-24 00:00:00",86,0,0
35101,"Just Cause 2: Black Market Aerial Pack DLC","dlc",1.99,"2010-04-29 00:00:00",-1,0,0
254480,"Obscure II (Obscure: The Aftermath)","game",9.99,"2014-03-10 00:00:00",59,0,0
208140,"Endless Space® - Emperor Edition","game",29.99,"2012-07-04 00:00:00",77,0,1
440435,"Life Is Strange™ - Directors' Commentary","dlc",0,"2016-01-19 00:00:00",-1,17,0
313120,"Stranded Deep","game",14.99,"2015-01-23 00:00:00",-1,0,0
344850,"Big Pharma","game",24.99,"2015-08-27 00:00:00",72,0,0
326650,"The Legend of Candlewind: Nights & Candles","game",9.99,"2015-02-12 00:00:00",-1,0,0
6900,"Hitman: Codename 47","game",6.99,"2007-03-15 00:00:00",73,17,0
35135,"Lara Croft GoL: Raziel and Kain Character Pack","dlc",3.49,"2011-01-07 00:00:00",-1,0,0
386510,"Pyramid Raid","game",2.99,"2015-12-15 00:00:00",-1,0,0
368890,"AR-K: The Great Escape","game",7.99,"2015-07-14 00:00:00",78,0,0
279601,"Crusader Kings II: Turkish Unit Pack","dlc",1.99,"2014-03-25 00:00:00",-1,0,1
329130,"Reassembly","game",14.99,"2015-02-19 00:00:00",-1,0,0
402210,"Airport Madness: Time Machine","game",6.99,"2015-09-18 00:00:00",-1,0,0
373920,"Eisenhorn: XENOS","game",0,"2016-05-01 00:00:00",-1,0,0
410710,"System Shock: Enhanced Edition","game",9.99,"2015-10-22 00:00:00",85,0,0
15730,"Oddworld: Abe's Oddysee® Demo","demo",0,"2008-08-28 00:00:00",-1,0,0
276552,"Panzer Corps: Allied Corps","dlc",14.99,"2014-03-12 00:00:00",-1,0,1
294985,"Rocksmith® 2014 – Duran Duran Song Pack","dlc",7.99,"2014-08-19 00:00:00",-1,0,0
98800,"Dungeons of Dredmor","game",4.99,"2011-07-13 00:00:00",79,0,0
320400,"Magnifico","game",4.99,"2014-12-02 00:00:00",-1,0,0
245170,"Skullgirls","game",9.99,"2013-08-22 00:00:00",83,0,1
251430,"The Inner World","game",14.99,"2013-09-27 00:00:00",72,0,0
271240,"Offworld Trading Company","game",39.99,"2016-04-28 00:00:00",84,0,1
210899,"Crusader Kings II: Russian Unit Pack","dlc",1.99,"2012-12-13 00:00:00",-1,0,1
284160,"BeamNG.drive","game",24.99,"2015-05-29 00:00:00",-1,0,0
264930,"Professional Farmer 2014 Demo","demo",0,"2013-12-02 00:00:00",-1,0,0
48240,"Anno 2070™","game",19.99,"2011-11-17 00:00:00",83,0,1
456801,"Survarium - AKM 'Avenger' Pack","dlc",9.99,"2016-03-24 00:00:00",-1,0,1
201170,"Astro Tripper Demo","demo",0,"2011-09-30 00:00:00",-1,0,0
376800,"Kaiju-A-GoGo: Hot Rod Ginormasaurus Skin","dlc",0.99,"2015-06-04 00:00:00",-1,0,0
46350,"Real Warfare 1242","game",4.99,"2011-11-30 00:00:00",-1,0,0
433500,"Thank You For Playing","video",4.99,"2016-03-29 00:00:00",-1,0,0
465980,"Ori and the Blind Forest (Original Soundtrack)","dlc",9.99,"2016-04-27 00:00:00",-1,0,0
27910,"Twin Sector Demo","demo",0,"2009-09-16 00:00:00",-1,0,0
210066,"Street Fighter X Tekken: Xiaoyu (Swap Costume)","dlc",0.99,"2012-07-24 00:00:00",-1,0,1
224220,"Pressure","game",7.99,"2013-03-26 00:00:00",64,0,1
403810,"Molly","video",1.99,"2015-10-23 00:00:00",-1,0,0
441120,"Leprechaun: Back 2 Tha Hood","video",3.99,"2016-04-22 00:00:00",-1,0,0
467300,"Crypt of the NecroDancer Extended Soundtrack 2","dlc",4.99,"2016-04-29 00:00:00",-1,0,0
224940,"Legacy of Kain: Soul Reaver 2","game",6.99,"2012-12-06 00:00:00",77,17,0
210032,"Street Fighter X Tekken: Chun-Li (Swap Costume)","dlc",0.99,"1970-01-01 00:00:00",-1,0,1
225270,"Brutal Legend Soundtrack","dlc",6.99,"2013-02-13 00:00:00",-1,0,1
411340,"Quicken WillMaker Plus 2016","game",59.99,"2016-01-21 00:00:00",-1,0,0
360600,"99 Waves to Die","game",2.99,"2015-04-09 00:00:00",-1,0,0
329440,"Sonic Lost World","game",29.99,"2015-11-02 00:00:00",-1,0,0
342818,"Rocksmith® 2014 – Yellowcard - “Ocean Avenue”","dlc",2.99,"2015-04-21 00:00:00",-1,0,0
369660,"Defiance: Evolved Arkhunter Bundle","dlc",19.99,"2015-05-22 00:00:00",-1,17,1
210091,"Street Fighter X Tekken: TK Booster Pack 5 ","dlc",0.99,"2013-02-06 00:00:00",-1,0,1
342800,"Rocksmith® 2014 – Anthrax Song Pack","dlc",9.99,"2015-03-24 00:00:00",-1,0,0
207350,"Ys Origin","game",19.99,"2012-05-31 00:00:00",76,0,0
425110,"Street Fighter V 2016 Season Pass","dlc",29.99,"2016-02-15 00:00:00",-1,0,1
15520,"AaAaAA!!! - A Reckless Disregard for Gravity","game",9.99,"2009-09-03 00:00:00",81,0,0
302240,"Chernobyl Commando","game",9.99,"2014-06-06 00:00:00",-1,0,0
413920,"Robotpencil Presents: Character Design - Jubal","video",5.99,"2015-11-12 00:00:00",-1,0,0
282512,"Alien: Isolation - Corporate Lockdown","dlc",7.99,"2014-10-28 00:00:00",-1,0,0
327240,"Drifting Lands Demo","demo",0,"2014-10-13 00:00:00",-1,0,0
371472,"Trans Europ Express VT 11.5","dlc",13.99,"2015-06-09 00:00:00",-1,0,0
300441,"Fantasy Grounds - Deadlands Reloaded: Player's Handbook","dlc",4.99,"2014-05-09 00:00:00",-1,0,1
449400,"Bacteria Soundtrack","dlc",0.99,"2016-03-23 00:00:00",-1,0,0
372150,"Yasai Ninja","game",4.99,"2015-07-21 00:00:00",-1,0,0
360020,"Rise of Flight: ILYA Muromets","dlc",24.99,"2015-06-02 00:00:00",-1,0,1
340232,"Tales Runner - Kuro's Genin Pack","dlc",9.99,"2015-02-17 00:00:00",-1,0,1
311400,"OCEAN CITY RACING","game",2.99,"2014-11-14 00:00:00",-1,0,0
258659,"Train Simulator: BR Class 73 'Gatwick Express' Loco Add-On","dlc",19.99,"2016-02-18 00:00:00",-1,0,0
314730,"WorldCreator","game",69.99,"2014-10-20 00:00:00",-1,0,0
259170,"Alone in the Dark","game",9.99,"2013-10-29 00:00:00",55,17,0
353570,"Batla - Scout","dlc",4.99,"2015-05-14 00:00:00",-1,0,1
210064,"Street Fighter X Tekken: Raven (Swap Costume)","dlc",0.99,"2012-07-24 00:00:00",-1,0,1
251910,"Solar Flux","game",9.99,"2013-10-24 00:00:00",-1,0,0
351640,"Eternal Senia","game",0,"2015-06-18 00:00:00",-1,0,0
403764,"Football Manager Touch 2016 - Board-Override","dlc",1.59,"2015-11-25 00:00:00",-1,0,0
294923,"Rocksmith® 2014 – Sum 41 - “We’re All to Blame”","dlc",2.99,"2014-06-03 00:00:00",-1,0,0
402890,"Nyctophilia","game",0,"2015-09-23 00:00:00",-1,0,0
334111,"EverQuest : A Heroic Entrance Bundle","dlc",39.99,"2014-12-18 00:00:00",-1,0,0
216333,"Sleeping Dogs: Wheels of Fury","dlc",3.99,"2013-02-26 00:00:00",-1,17,0
209170,"Call of Duty®: Ghosts","game",59.99,"2014-03-25 00:00:00",68,17,1
70615,"Worms Ultimate Mayhem - Single Player Pack DLC","dlc",16.99,"2013-01-09 00:00:00",-1,0,1
205633,"Tropico 4: Megalopolis DLC","dlc",2.99,"2012-11-15 00:00:00",-1,0,0
33520,"Tropico Reloaded","game",6.99,"2009-07-26 00:00:00",-1,0,0
255220,"GRID Autosport","game",39.99,"2014-06-26 00:00:00",78,0,1
201275,"Total War: Shogun 2 - Fall of the Samurai – The Tsu Faction Pack","dlc",2.99,"2012-05-30 00:00:00",-1,0,1
223593,"The Sims 3: Supernatural","dlc",19.99,"2012-11-20 00:00:00",-1,0,0
305940,"Project AURA","game",16.99,"2015-01-05 00:00:00",-1,0,0
423320,"Pendragon Rising","game",3.99,"2015-12-04 00:00:00",-1,0,0
380640,"Superstatic - Soundtrack","dlc",2.99,"2015-09-15 00:00:00",-1,0,0
362200,"Mortal Kombat: Legacy II","video",0,"2015-04-09 00:00:00",-1,17,0
385270,"Jet Racing Extreme","game",3.99,"2015-07-14 00:00:00",-1,0,1
419050,"DROD RPG: OST","dlc",2.99,"2016-02-08 00:00:00",-1,0,0
319910,"Trine 3: The Artifacts of Power","game",21.99,"2015-08-20 00:00:00",-1,0,0
3430,"Pizza Frenzy Deluxe","game",4.99,"2006-08-30 00:00:00",-1,0,0
344860,"Crystal Story II","game",2.99,"2015-02-06 00:00:00",-1,0,0
205840,"Yesterday","game",9.99,"2012-03-22 00:00:00",-1,0,0
258643,"Train Simulator: NEC: New York-New Haven Route Add-On","game",29.99,"2014-04-10 00:00:00",-1,0,0
320551,"Colonist Content Pack","dlc",4.99,"2014-08-26 00:00:00",88,0,1
346270,"Fortune's Tavern - The Fantasy Tavern Simulator","game",4.99,"2015-03-05 00:00:00",-1,0,0
34200,"Aliens vs. Predator Demo","demo",0,"2010-02-03 00:00:00",68,0,1
428430,"Endorlight","game",2.99,"2016-04-26 00:00:00",-1,0,0
349000,"Stronghold Crusader 2: The Emperor and The Hermit","dlc",5.99,"2015-05-13 00:00:00",-1,0,1
214950,"Total War™: ROME II - Emperor Edition","game",59.95,"2013-09-02 00:00:00",76,0,1
393041,"Sakura Clicker - Sword Weapon","dlc",0.99,"2015-08-11 00:00:00",-1,17,0
13210,"Unreal Tournament 3 Black","game",19.99,"2009-03-05 00:00:00",83,17,1
370700,"Black Home","game",9.99,"2015-08-07 00:00:00",-1,0,0
390452,"Rocksmith® 2014 – Sublime - “Badfish”","dlc",2.99,"2016-02-16 00:00:00",-1,0,0
400380,"Tactical Soccer The New Season","game",9.99,"2015-11-20 00:00:00",-1,0,0
80000,"APOX","game",14.99,"2011-01-20 00:00:00",48,0,1
260690,"Dark Fall: The Journal","game",4.99,"2013-12-03 00:00:00",68,0,0
313190,"Pacific Liberation Force","game",4.99,"2014-09-16 00:00:00",-1,0,0
49311,"Commander: Conquest of the Americas - Pirate Treasure Chest","dlc",0,"2011-02-17 00:00:00",-1,0,0
286914,"The Amazing Spider-Man 2™ - Electro-Proof Suit","dlc",1.99,"2014-06-03 00:00:00",-1,0,0
217410,"GameMaker: Studio iOS","dlc",299.99,"2012-10-02 00:00:00",-1,0,0
417720,"Texas Chainsaw","video",3.99,"2016-04-22 00:00:00",-1,0,0
316962,"Hawk for DCS World","dlc",39.99,"2015-04-01 00:00:00",-1,0,1
45450,"Fortix 2","game",1.99,"2011-05-06 00:00:00",74,0,0
415010,"The Other 99","game",0,"2016-05-07 20:16:00",-1,0,0
392320,"Retrobooster Demo","demo",0,"2015-08-05 00:00:00",-1,0,1
273290,"SpellForce 2 - Demons of the Past - Soundtrack","dlc",4.99,"2014-01-16 00:00:00",-1,0,1
211205,"Phantasy Star IV: The End of the Millennium","game",2.99,"2012-05-02 00:00:00",-1,0,0
293400,"Epic Space: Online","game",14.99,"2014-05-08 00:00:00",-1,0,0
227180,"Kingdom Wars","game",0,"2013-04-01 00:00:00",-1,0,1
269730,"The Golf Club","game",29.99,"2014-08-19 00:00:00",70,0,1
348820,"FIM Speedway Grand Prix 15","game",24.99,"2015-11-30 00:00:00",68,0,1
57010,"NyxQuest Demo","demo",0,"2010-09-27 00:00:00",-1,0,0
415350,"Shooting Stars!","game",4.99,"2016-01-19 00:00:00",59,0,0
235585,"Sid Meier's Civilization V: Scrambled Nations Map Pack","dlc",4.99,"2013-11-05 00:00:00",-1,0,1
341260,"Isaac the Adventurer","game",2.99,"2015-03-02 00:00:00",-1,0,0
309990,"Killing Floor - Neon Character Pack","dlc",5.99,"2014-07-02 00:00:00",-1,17,1
270850,"Car Mechanic Simulator 2014","game",6.99,"2014-01-24 00:00:00",-1,0,0
397190,"Sengoku Jidai: Shadow of the Shogun","game",0,"2016-05-19 00:00:00",-1,0,1
374850,"Farming Simulator 15 - New Holland Pack","dlc",6.99,"2015-06-25 00:00:00",-1,0,1
335920,"Ephemerid: A Musical Adventure","game",1.99,"2015-02-03 00:00:00",-1,0,0
421100,"Heroes of Normandie: US Rangers","dlc",1.99,"2015-12-15 00:00:00",-1,0,1
232970,"Thunder Wolves","game",9.99,"2013-05-15 00:00:00",69,16,0
227000,"Primordia","game",9.99,"2012-12-05 00:00:00",72,0,0
327560,"Near Death","game",0,"2016-05-07 20:16:00",-1,0,0
275810,"7 Wonders of the Ancient World","game",6.99,"2014-02-18 00:00:00",-1,0,0
363220,"Ghost in the Machine","game",4.99,"2015-04-22 00:00:00",-1,0,0
234790,"Call of Duty®: Black Ops II - Coyote Personalization Pack","dlc",1.99,"2013-08-22 00:00:00",-1,17,1
203830,"The Dark Eye: Chains of Satinav","game",19.99,"2012-06-22 00:00:00",75,0,0
38450,"MDK","game",9.99,"2009-09-17 00:00:00",-1,0,0
369180,"SoulCraft","game",4.99,"2015-06-01 00:00:00",-1,0,0
322110,"20XX","game",11.99,"2014-11-25 00:00:00",-1,0,1
414840,"Robotpencil Presents: Lighting Tools and Tips","video",19.99,"2016-01-14 00:00:00",-1,0,0
404750,"Carrotting Brain","game",8.99,"2015-10-23 00:00:00",-1,0,0
279440,"Joe Dever's Lone Wolf HD Remastered","game",14.99,"2014-11-27 00:00:00",78,0,0
311140,"The Stalin Subway","game",3.99,"2014-09-19 00:00:00",-1,0,0
279111,"Sacred 3: Orc of Thrones","dlc",2.99,"2014-08-30 00:00:00",-1,17,1
238460,"BattleBlock Theater®","game",14.99,"2014-05-15 00:00:00",85,0,1
222116,"Rocksmith - Maroon 5 - Misery","dlc",2.99,"2013-05-14 00:00:00",-1,0,0
256524,"Platform Clutter Scenery Pack","dlc",4.99,"2014-04-15 00:00:00",-1,0,0
303680,"FATE: The Traitor Soul","game",7.99,"2014-08-27 00:00:00",-1,0,0
385030,"C. Kane","game",1.99,"2016-01-25 00:00:00",-1,0,0
352187,"FSX: Steam Edition - Catalina Airport (KAVX) Add-On","dlc",16.99,"2015-06-30 00:00:00",-1,0,1
385880,"Gladiators Online: Death Before Dishonor","game",0,"2015-11-04 00:00:00",-1,0,1
451241,"MS - 5? Becky BOX","dlc",8.99,"2016-03-07 00:00:00",-1,0,1
217900,"SONIC ADVENTURE 2: BATTLE","dlc",2.99,"2012-11-19 00:00:00",-1,0,1
401082,"Disney Infinity 3.0 - Huge Sparks Pack","dlc",49.99,"2015-10-29 00:00:00",-1,0,0
374660,"Waste Walkers Resource Toolkit DLC","dlc",2.99,"2015-06-01 00:00:00",-1,0,0
347450,"RIDE: Yamaha Historical Bikes","dlc",3.99,"2015-03-27 00:00:00",-1,0,1
357310,"Oriental Empires","game",0,"1970-01-01 00:00:00",-1,0,0
268850,"EVGA PrecisionX 16","game",0,"2014-07-16 00:00:00",-1,0,0
386080,"Pharaonic","game",15.99,"2016-04-28 00:00:00",-1,0,0
432490,"ATOM GRRRL!!","game",9.99,"2016-03-01 00:00:00",-1,17,0
216174,"AirMech® Prime","dlc",19.99,"2013-03-21 00:00:00",-1,0,1
269250,"WORLD END ECONOMiCA episode.01","game",12.99,"2014-06-17 00:00:00",-1,0,0
361880,"Depth Hunter 2: Treasure Hunter","dlc",2.99,"2015-07-10 00:00:00",-1,0,0
430344,"RTK13 - Additional BGM - “RTK12” Set ? ??BGM????12?????","dlc",0,"2016-03-17 00:00:00",-1,0,0
428340,"Marmoset Hexels 2","game",38,"2016-02-15 00:00:00",-1,0,0
316864,"DW8XLCE - WEAPON SYSTEM & UPGRADE PACK","dlc",13.99,"2014-08-20 00:00:00",-1,0,0
297640,"RPG Maker: Adventurer's Journey 3","dlc",4.99,"2014-09-16 00:00:00",-1,0,0
456110,"Qubicle Voxelizer Module","dlc",24.99,"2016-04-21 00:00:00",-1,0,0
381650,"Ashes of the Singularity Soundtrack DLC","dlc",9.99,"2016-04-07 00:00:00",-1,0,1
40700,"Machinarium","game",9.99,"2009-10-16 00:00:00",85,0,0
